AGS,AGS_STATE,AGS_8,Name,total,Protestant Count,Catholic Count,Other Count
1.4522E+11,14,14522320,Leubsdorf (Landkreis Mittelsachsen),3232,1043,45,2144
1.4522E+11,14,14522330,Lichtenau,7050,1325,84,5638
1.4522E+11,14,14522350,"Lunzenau, Stadt",3985,793,68,3122
1.4522E+11,14,14522390,Mulda/Sa.,2423,996,39,1387
1.4522E+11,14,14522400,Neuhausen/Erzgeb.,2496,946,55,1496
1.4522E+11,14,14522420,Niederwiesa,4751,695,99,3958
1.4522E+11,14,14522430,Oberschöna,3276,835,52,2388
1.4522E+11,14,14522440,"Oederan, Stadt",7714,1704,134,5878
1.4522E+11,14,14522460,"Penig, Stadt",8343,1795,127,6420
1.4522E+11,14,14522470,RechenbergBienenmühle,1771,588,42,1140
1.4522E+11,14,14522480,Reinsberg,2817,789,54,1980
1.45221E+11,14,14522500,Rossau,3320,725,30,2563
1.45221E+11,14,14522510,"Roßwein, Stadt",7244,1016,179,6052
1.45221E+11,14,14522540,Striegistal,4551,1188,72,3291
1.45221E+11,14,14522570,"Waldheim, Stadt",9033,1123,168,7740
1.45221E+11,14,14522580,Wechselburg,1763,531,67,1167
1.45225E+11,14,14522060,"Burgstädt, Stadt",10468,2023,179,8263
1.45225E+11,14,14522380,Mühlau,2098,436,20,1640
1.45225E+11,14,14522550,Taura,2303,576,52,1672
1.45225E+11,14,14522340,Lichtenberg/Erzgeb.,2616,777,53,1791
1.45225E+11,14,14522590,Weißenborn/Erzgeb.,2391,445,42,1902
1.45225E+11,14,14522010,Altmittweida,1823,407,21,1397
1.45225E+11,14,14522360,"Mittweida, Stadt, Hochschulstadt",13967,1713,339,11913
1.45225E+11,14,14522450,Ostrau,3427,498,49,2879
1.45225E+11,14,14522620,ZschaitzOttewig,1288,168,13,1107
1.45225E+11,14,14522280,Königsfeld (Landkreis Mittelsachsen),1379,523,17,837
1.45225E+11,14,14522490,"Rochlitz, Stadt",5511,952,107,4452
1.45225E+11,14,14522530,Seelitz,1630,506,28,1093
1.45225E+11,14,14522600,Zettlitz,656,149,8,506
1.45225E+11,14,14522090,Dorfchemnitz,1469,827,12,632
1.45225E+11,14,14522520,"Sayda, Stadt",1696,771,40,884
1.4523E+11,14,14523010,"Adorf/Vogtl., Stadt",4686,1111,141,3437
1.4523E+11,14,14523020,"Auerbach/Vogtl., Stadt",17732,3677,416,13639
1.4523E+11,14,14523030,Bad Brambach,1646,546,54,1045
1.4523E+11,14,14523040,"Bad Elster, Stadt",3545,842,115,2588
1.4523E+11,14,14523090,Ellefeld,2498,681,44,1776
1.4523E+11,14,14523100,"Elsterberg, Stadt",3731,888,60,2781
1.4523E+11,14,14523160,"Klingenthal, Stadt",7577,2328,179,5065
1.4523E+11,14,14523170,"Lengenfeld, Stadt",6887,1962,147,4780
1.4523E+11,14,14523200,"Markneukirchen, Stadt",7221,2256,206,4755
1.4523E+11,14,14523245,Muldenhammer,2903,1000,51,1851
1.4523E+11,14,14523280,Neumark,2942,680,79,2184
1.4523E+11,14,14523310,"PausaMühltroff, Stadt",4751,2297,81,2372
1.4523E+11,14,14523320,"Plauen, Stadt",64674,8830,1516,54327
1.4523E+11,14,14523330,Pöhl,2460,747,37,1676
1.4523E+11,14,14523360,"Rodewisch, Stadt",6167,1413,148,4605
1.4523E+11,14,14523365,Rosenbach/Vogtl.,4009,1622,41,2345
1.4523E+11,14,14523380,Steinberg (Landkreis Vogtlandkreis),2725,1100,26,1599
1.4523E+11,14,14523450,Weischlitz,5718,1993,114,3613
1.45235E+11,14,14523120,"Falkenstein/Vogtl., Stadt",7619,1610,338,5666
1.45235E+11,14,14523130,Grünbach,1678,668,46,961
1.45235E+11,14,14523290,Neustadt/Vogtl.,932,305,22,605
1.45235E+11,14,14523190,Limbach (Landkreis Vogtlandkreis),1392,503,17,873
1.45235E+11,14,14523260,"Netzschkau, Stadt",3720,792,86,2840
1.45235E+11,14,14523060,Bösenbrunn,1090,339,13,737
1.45235E+11,14,14523080,Eichigt,1104,333,7,760
1.45235E+11,14,14523300,"Oelsnitz/Vogtl., Stadt",10306,1927,223,8155
1.45235E+11,14,14523440,Triebel/Vogtl.,1150,281,13,856
1.45235E+11,14,14523150,Heinsdorfergrund,1917,530,19,1368
1.45235E+11,14,14523340,"Reichenbach im Vogtland, Stadt",20001,2754,563,16683
1.45235E+11,14,14523230,Mühlental,1233,535,17,679
1.45235E+11,14,14523370,"Schöneck/Vogtl., Stadt",2952,1120,38,1794
1.45235E+11,14,14523270,Neuensalz,2039,561,9,1469
1.45235E+11,14,14523430,"Treuen, Stadt",7684,1841,136,5705
1.45235E+11,14,14523050,Bergen (Landkreis Vogtlandkreis),922,281,22,617
1.45235E+11,14,14523410,Theuma,1003,362,11,632
1.45235E+11,14,14523420,Tirpersdorf,1363,439,15,917
1.45235E+11,14,14523460,Werda,1482,614,25,842
1.4524E+11,14,14524020,Callenberg,4795,1053,72,3668
1.4524E+11,14,14524060,Fraureuth,4939,1377,146,3417
1.4524E+11,14,14524070,Gersdorf,3793,745,35,3012
1.4524E+11,14,14524080,"Glauchau, Stadt",21821,3385,532,17904
1.4524E+11,14,14524090,"Hartenstein, Stadt",4482,1755,54,2676
1.4524E+11,14,14524120,"HohensteinErnstthal, Stadt",14168,2257,246,11666
1.4524E+11,14,14524140,Langenbernsdorf,3452,1383,44,2023
1.4524E+11,14,14524150,Langenweißbach,2411,786,36,1589
1.4524E+11,14,14524170,Lichtentanne,6117,1557,150,4409
1.4524E+11,14,14524200,Mülsen,10778,3439,184,7153
1.4524E+11,14,14524210,Neukirchen/Pleiße,3798,634,94,3071
1.4524E+11,14,14524230,"Oberlungwitz, Stadt",5736,1186,92,4464
1.4524E+11,14,14524250,Reinsdorf (Landkreis Zwickau),7164,1567,107,5489
1.4524E+11,14,14524300,"Werdau, Stadt",20668,3099,874,16693
1.4524E+11,14,14524310,"Wildenfels, Stadt",3525,1131,43,2353
1.4524E+11,14,14524320,"WilkauHaßlau, Stadt",9619,1554,188,7877
1.4524E+11,14,14524330,"Zwickau, Stadt",87020,9531,2635,74855
1.45245E+11,14,14524030,"Crimmitschau, Stadt",18718,3163,833,14726
1.45245E+11,14,14524050,Dennheritz,1293,371,11,914
1.45245E+11,14,14524040,Crinitzberg,1809,795,7,1008
1.45245E+11,14,14524100,Hartmannsdorf b. Kirchberg,1350,545,10,794
1.45245E+11,14,14524110,Hirschfeld (Landkreis Zwickau),1082,421,11,644
1.45245E+11,14,14524130,"Kirchberg, Stadt",7916,1817,197,5901
1.45245E+11,14,14524180,"LimbachOberfrohna, Stadt",23708,4145,491,19070
1.45245E+11,14,14524220,Niederfrohna,2221,489,44,1687
1.45245E+11,14,14524190,"Meerane, Stadt",13897,1647,296,11958
1.45245E+11,14,14524270,Schönberg (Landkreis Zwickau),866,259,3,599
1.45245E+11,14,14524010,Bernsdorf,2140,573,22,1545
1.45245E+11,14,14524160,"Lichtenstein/Sa., Stadt",11148,1875,185,9092
1.45245E+11,14,14524280,St. Egidien,3177,744,52,2379
1.45245E+11,14,14524240,Oberwiera,1015,310,13,691
1.45245E+11,14,14524260,Remse,1642,274,35,1332
1.45245E+11,14,14524290,"Waldenburg, Stadt (Landkreis Zwickau)",3981,736,67,3178
1.4612E+11,14,14612000,"Dresden, Stadt",557782,71070,23906,462808
1.4625E+11,14,14625010,Arnsdorf,4790,931,97,3756
1.4625E+11,14,14625020,"Bautzen, Stadt",38084,6395,2762,28927
1.4625E+11,14,14625030,"Bernsdorf, Stadt",6281,711,325,5244
1.4625E+11,14,14625060,Burkau,2586,1062,121,1402
1.4625E+11,14,14625090,Cunewalde,4551,1214,139,3198
1.4625E+11,14,14625100,DemitzThumitz,2638,661,84,1896
1.4625E+11,14,14625110,DoberschauGaußig,4243,1584,227,2432
1.4625E+11,14,14625120,Elsterheide,3346,952,133,2260
1.4625E+11,14,14625130,"Elstra, Stadt",2683,646,169,1871
1.4625E+11,14,14625150,Göda,2975,963,413,1598
1.4625E+11,14,14625160,Großdubrau,4098,1094,336,2666
1.4625E+11,14,14625200,"Großröhrsdorf, Stadt",9417,2090,272,7058
1.4625E+11,14,14625220,Haselbachtal,3910,1067,56,2783
1.4625E+11,14,14625230,Hochkirch,2222,824,75,1325
1.4625E+11,14,14625240,"Hoyerswerda, Stadt",31064,2207,1334,27519
1.4625E+11,14,14625250,"Kamenz, Stadt",17282,2244,1165,13875
1.4625E+11,14,14625280,Königswartha,3466,953,281,2232
1.4625E+11,14,14625290,Kubschütz,2442,882,88,1473
1.4625E+11,14,14625310,"Lauta, Stadt",7961,640,171,7150
1.4625E+11,14,14625330,Lohsa,5145,1144,175,3823
1.4625E+11,14,14625340,Malschwitz,4757,1778,129,2845
1.4625E+11,14,14625380,Neukirch/Lausitz,4762,1415,148,3201
1.4625E+11,14,14625420,Oßling,2222,604,236,1379
1.4625E+11,14,14625430,OttendorfOkrilla,10055,1300,233,8519
1.4625E+11,14,14625480,"Radeberg, Stadt",18724,2537,663,15523
1.4625E+11,14,14625490,Radibor,3146,881,1060,1214
1.46251E+11,14,14625525,"SchirgiswaldeKirschau, Stadt",6102,1374,1528,3197
1.46251E+11,14,14625530,SchmöllnPutzkau,2969,769,85,2116
1.46251E+11,14,14625550,Schwepnitz,2444,570,67,1806
1.46251E+11,14,14625560,Sohland a. d. Spree,6450,2045,410,3994
1.46251E+11,14,14625570,Spreetal,1773,313,35,1423
1.46251E+11,14,14625590,Steinigtwolmsdorf,2666,1138,72,1455
1.46251E+11,14,14625600,Wachau,4218,944,82,3197
1.46251E+11,14,14625610,"Weißenberg, Stadt",3056,1195,139,1721
1.46251E+11,14,14625630,"Wilthen, Stadt",4741,1056,206,3480
1.46251E+11,14,14625640,"Wittichenau, Stadt",5676,439,3107,2135
1.46255E+11,14,14625040,"Bischofswerda, Stadt",10762,2049,445,8268
1.46255E+11,14,14625510,Rammenau,1334,453,39,847
1.46255E+11,14,14625140,Frankenthal,911,376,12,523
1.46255E+11,14,14625170,Großharthau,2934,868,64,2002
1.46255E+11,14,14625190,Großpostwitz/O.L.,2731,707,192,1829
1.46255E+11,14,14625390,Obergurig,2093,491,147,1455
1.46255E+11,14,14625270,"Königsbrück, Stadt",4635,901,137,3593
1.46255E+11,14,14625300,Laußnitz,1842,487,31,1323
1.46255E+11,14,14625370,Neukirch (Landkreis Bautzen),1602,339,54,1207
1.46255E+11,14,14625360,Neschwitz,2420,684,445,1294
1.46255E+11,14,14625460,Puschwitz,774,105,364,308
1.46255E+11,14,14625180,Großnaundorf,927,297,19,613
1.46255E+11,14,14625320,Lichtenberg,1609,336,22,1251
1.46255E+11,14,14625410,Ohorn,2470,304,38,2128
1.46255E+11,14,14625450,"Pulsnitz, Stadt",7328,1442,131,5750
1.46255E+11,14,14625580,Steina,1656,262,32,1363
1.46256E+11,14,14625080,Crostwitz,1035,24,931,83
1.46256E+11,14,14625350,Nebelschütz,1201,45,1003,151
1.46256E+11,14,14625440,PanschwitzKuckau,2089,168,1584,337
1.46256E+11,14,14625470,Räckelwitz,1143,60,949,136
1.46256E+11,14,14625500,RalbitzRosenthal,1727,34,1535,157
1.4626E+11,14,14626060,Boxberg/O.L.,4253,1339,81,2833
1.4626E+11,14,14626085,"EbersbachNeugersdorf, Stadt",11201,1904,533,8765
1.4626E+11,14,14626110,"Görlitz, Stadt",54664,6486,6644,41533
1.4626E+11,14,14626180,"Herrnhut, Stadt",5776,1834,149,3792
1.4626E+11,14,14626245,Kottmar,7061,1804,199,5058
1.4626E+11,14,14626250,Krauschwitz,3265,426,91,2748
1.4626E+11,14,14626280,Leutersdorf (Landkreis Görlitz),3456,873,184,2404
1.4626E+11,14,14626300,Markersdorf,3774,1072,230,2470
1.4626E+11,14,14626310,Mittelherwigsdorf,3506,759,112,2633
1.4626E+11,14,14626370,"Niesky, Stadt",9094,1825,301,6966
1.4626E+11,14,14626390,Oderwitz,4764,1210,137,3416
1.4626E+11,14,14626420,"Ostritz, Stadt",2219,459,624,1133
1.46261E+11,14,14626530,"Seifhennersdorf, Stadt",3606,806,196,2602
1.46261E+11,14,14626610,"Zittau, Stadt",25585,3139,1379,21069
1.46265E+11,14,14626010,"Bad Muskau, Stadt",3623,423,283,2921
1.46265E+11,14,14626100,Gablenz,1565,225,34,1310
1.46265E+11,14,14626030,"Bernstadt a. d. Eigen, Stadt",3181,905,163,2112
1.46265E+11,14,14626500,SchönauBerzdorf a. d. Eigen,1460,346,72,1042
1.46265E+11,14,14626140,Großschönau,5234,1118,143,3972
1.46265E+11,14,14626170,Hainewalde,1524,381,36,1109
1.46265E+11,14,14626150,Großschweidnitz,1262,183,40,1041
1.46265E+11,14,14626270,Lawalde,1789,572,41,1175
1.46265E+11,14,14626290,"Löbau, Stadt",14639,2273,526,11845
1.46265E+11,14,14626470,Rosenbach,1538,385,52,1103
1.46265E+11,14,14626070,Dürrhennersdorf,865,265,24,575
1.46265E+11,14,14626350,"NeusalzaSpremberg, Stadt",3173,772,144,2253
1.46265E+11,14,14626510,Schönbach (Landkreis Görlitz),1073,376,48,649
1.46265E+11,14,14626050,BertsdorfHörnitz,2020,448,64,1509
1.46265E+11,14,14626210,"Jonsdorf, Kurort",1482,360,44,1085
1.46265E+11,14,14626400,Olbersdorf,4503,535,152,3815
1.46265E+11,14,14626430,Oybin,1309,305,34,971
1.46265E+11,14,14626020,Beiersdorf,1089,388,44,655
1.46265E+11,14,14626410,Oppach,2253,553,183,1517
1.46265E+11,14,14626240,Königshain,1137,379,32,726
1.46265E+11,14,14626450,"Reichenbach/O.L., Stadt",4704,1189,212,3303
1.46265E+11,14,14626570,Vierkirchen (Landkreis Görlitz),1664,704,53,905
1.46265E+11,14,14626260,KrebaNeudorf,847,267,6,575
1.46265E+11,14,14626460,Rietschen,2459,942,54,1462
1.46265E+11,14,14626160,Hähnichen,1202,414,16,772
1.46265E+11,14,14626480,"Rothenburg/O.L., Stadt",4167,1033,162,2973
1.46265E+11,14,14626120,Groß Düben,1055,354,8,691
1.46265E+11,14,14626490,Schleife,2496,742,54,1701
1.46265E+11,14,14626560,Trebendorf,769,201,22,549
1.46265E+11,14,14626590,Weißkeißel,1201,83,41,1078
1.46265E+11,14,14626600,"Weißwasser/O.L., Stadt",15348,1220,613,13512
1.46266E+11,14,14626190,Hohendubrau,1836,654,52,1130
1.46266E+11,14,14626320,Mücka,947,322,31,595
1.46266E+11,14,14626440,Quitzdorf am See,1220,386,26,809
1.46266E+11,14,14626580,Waldhufen,2345,857,62,1424
1.46266E+11,14,14626200,Horka,1554,470,33,1052
1.46266E+11,14,14626230,Kodersdorf,2297,745,38,1516
1.46266E+11,14,14626330,Neißeaue,1622,448,31,1144
1.46266E+11,14,14626520,Schöpstal,2338,670,107,1557
1.4627E+11,14,14627010,"Coswig, Stadt",20369,2294,567,17508
1.4627E+11,14,14627020,DieraZehren,3234,661,65,2507
1.4627E+11,14,14627030,Ebersbach (Landkreis Meißen),4382,1623,72,2689
1.4627E+11,14,14627050,"Gröditz, Stadt",6927,939,135,5852
1.4627E+11,14,14627060,"Großenhain, Stadt",18300,3341,475,14488
1.4627E+11,14,14627070,Hirschstein,1948,480,31,1437
1.4627E+11,14,14627080,Käbschütztal,2767,463,94,2207
1.4627E+11,14,14627100,Klipphausen,10351,2082,265,8004
1.4627E+11,14,14627130,"Lommatzsch, Stadt",4802,1160,171,3470
1.4627E+11,14,14627140,"Meißen, Stadt",28487,3189,881,24419
1.4627E+11,14,14627150,Moritzburg,8318,2004,190,6123
1.4627E+11,14,14627170,Niederau,4077,725,97,3260
1.4627E+11,14,14627180,"Nossen, Stadt",10581,2272,248,8064
1.4627E+11,14,14627200,Priestewitz,3133,1013,41,2081
1.4627E+11,14,14627210,"Radebeul, Stadt",33497,5986,1220,26291
1.4627E+11,14,14627220,"Radeburg, Stadt",7325,1535,150,5644
1.4627E+11,14,14627230,"Riesa, Stadt",29434,2586,664,26184
1.4627E+11,14,14627260,Stauchitz,3097,526,86,2485
1.4627E+11,14,14627270,"Strehla, Stadt",3643,479,75,3088
1.4627E+11,14,14627290,Thiendorf,3719,1334,100,2288
1.4627E+11,14,14627310,Weinböhla,10697,1535,315,8847
1.4627E+11,14,14627360,Zeithain,5472,748,112,4611
1.46275E+11,14,14627040,Glaubitz,1972,311,30,1628
1.46275E+11,14,14627190,Nünchritz,5413,732,141,4537
1.46275E+11,14,14627240,Röderaue,2551,499,53,1999
1.46275E+11,14,14627340,Wülknitz,1615,290,20,1306
1.46275E+11,14,14627110,Lampertswalde,2531,1155,35,1346
1.46275E+11,14,14627250,Schönfeld (Landkreis Meißen),1772,784,62,925
1.4628E+11,14,14628050,Bannewitz,11170,1390,379,9402
1.4628E+11,14,14628060,"Dippoldiswalde, Stadt",13927,2637,264,11025
1.4628E+11,14,14628100,DürrröhrsdorfDittersbach,4317,1076,79,3161
1.4628E+11,14,14628110,"Freital, Stadt",39355,3899,1063,34396
1.4628E+11,14,14628130,"Glashütte, Stadt",6564,1442,245,4876
1.4628E+11,14,14628160,"Heidenau, Stadt",16753,1190,420,15146
1.4628E+11,14,14628190,"Hohnstein, Stadt",3205,745,59,2402
1.4628E+11,14,14628220,Kreischa,4569,794,103,3672
1.4628E+11,14,14628260,"Neustadt in Sachsen, Stadt",11848,2037,303,9509
1.4628E+11,14,14628300,"Rabenau, Stadt",4295,808,75,3412
1.4628E+11,14,14628360,"Sebnitz, Stadt",9412,1482,325,7602
1.4628E+11,14,14628380,"Stolpen, Stadt",5472,1330,123,4018
1.4628E+11,14,14628410,"Wilsdruff, Stadt",14519,2621,380,11523
1.46285E+11,14,14628010,"Altenberg, Stadt",7579,1680,303,5596
1.46285E+11,14,14628170,Hermsdorf/Erzgeb.,748,227,16,508
1.46285E+11,14,14628020,"Bad GottleubaBerggießhübel, Stadt",5427,1014,134,4279
1.46285E+11,14,14628040,Bahretal,2131,438,31,1665
1.46285E+11,14,14628230,"Liebstadt, Stadt",1233,348,30,847
1.46285E+11,14,14628030,"Bad Schandau, Stadt",3419,499,109,2806
1.46285E+11,14,14628320,Rathmannsdorf,904,151,16,735
1.46285E+11,14,14628330,ReinhardtsdorfSchöna,1302,235,34,1031
1.46285E+11,14,14628080,"Dohna, Stadt",6005,654,162,5188
1.46285E+11,14,14628250,Müglitztal,1848,339,60,1447
1.46285E+11,14,14628140,Gohrisch,1777,343,39,1393
1.46285E+11,14,14628210,"Königstein/Sächs. Schw., Stadt",2089,261,60,1767
1.46285E+11,14,14628310,"Rathen, Kurort",339,62,0,274
1.46285E+11,14,14628340,RosenthalBielatal,1576,397,24,1154
1.46285E+11,14,14628390,Struppen,2434,378,79,1972
1.46285E+11,14,14628240,Lohmen (LK Sächsische SchweizOsterzgebirge),3077,568,72,2439
1.46285E+11,14,14628370,"Stadt Wehlen, Stadt",1547,257,28,1264
1.46285E+11,14,14628070,Dohma,2010,275,41,1691
1.46285E+11,14,14628270,"Pirna, Stadt",39411,3743,1056,34613
1.46285E+11,14,14628150,HartmannsdorfReichenau,1044,439,14,587
1.46285E+11,14,14628205,Klingenberg,6651,2025,67,4559
1.46285E+11,14,14628090,Dorfhain,1085,303,7,774
1.46285E+11,14,14628400,"Tharandt, Stadt",5160,983,110,4067
1.4713E+11,14,14713000,"Leipzig, Stadt",598899,62895,25082,510924
1.4729E+11,14,14729030,Bennewitz,5150,607,78,4463
1.4729E+11,14,14729040,"Böhlen, Stadt",6731,482,125,6121
1.4729E+11,14,14729050,"Borna, Stadt",18998,1737,440,16823
1.4729E+11,14,14729060,Borsdorf,8243,1043,237,6958
1.4729E+11,14,14729070,"Brandis, Stadt",9785,942,206,8638
1.4729E+11,14,14729080,"Colditz, Stadt",8278,1690,150,6439
1.4729E+11,14,14729140,"Frohburg, Stadt",12371,3565,281,8526
1.4729E+11,14,14729150,"Geithain, Stadt",6938,1922,206,4806
1.4729E+11,14,14729160,"Grimma, Stadt",27639,3841,524,23276
1.4729E+11,14,14729170,"Groitzsch, Stadt",7495,967,130,6396
1.4729E+11,14,14729190,Großpösna,5551,758,158,4630
1.4729E+11,14,14729220,"Kitzscher, Stadt",4927,489,112,4326
1.4729E+11,14,14729245,Lossatal,6103,1213,102,4787
1.4729E+11,14,14729250,Machern,6638,832,167,5640
1.4729E+11,14,14729260,"Markkleeberg, Stadt",25581,3401,977,21201
1.4729E+11,14,14729270,"Markranstädt, Stadt",16182,1603,362,14216
1.4729E+11,14,14729320,Neukieritzsch,6995,619,136,6244
1.4729E+11,14,14729360,"RegisBreitingen, Stadt",3825,363,92,3375
1.4729E+11,14,14729370,"Rötha, Stadt",6551,610,116,5827
1.4729E+11,14,14729380,Thallwitz,3536,679,53,2804
1.4729E+11,14,14729400,"Trebsen/Mulde, Stadt",3753,598,90,3065
1.4729E+11,14,14729410,"Wurzen, Stadt",15902,2008,482,13410
1.4729E+11,14,14729430,"Zwenkau, Stadt",9072,1079,240,7755
1.47295E+11,14,14729010,"Bad Lausick, Stadt",8040,1838,217,5986
1.47295E+11,14,14729330,Otterwisch,1356,295,25,1032
1.47295E+11,14,14729020,Belgershain,3452,432,95,2922
1.47295E+11,14,14729300,"Naunhof, Stadt",8763,1138,225,7398
1.47295E+11,14,14729340,Parthenstein,3541,518,58,2966
1.47295E+11,14,14729100,Elstertrebnitz,1277,186,37,1059
1.47295E+11,14,14729350,"Pegau, Stadt",6517,1009,162,5344
1.473E+11,14,14730020,"Bad Düben, Stadt",7840,1084,264,6494
1.473E+11,14,14730045,"BelgernSchildau, Stadt",7558,1340,162,6056
1.473E+11,14,14730050,Cavertitz,2173,616,37,1525
1.473E+11,14,14730060,"Dahlen, Stadt",4162,974,77,3110
1.473E+11,14,14730070,"Delitzsch, Stadt",25816,1967,758,23093
1.473E+11,14,14730080,Doberschütz,4015,450,59,3507
1.473E+11,14,14730110,"Eilenburg, Stadt",16155,1111,351,14696
1.473E+11,14,14730160,Laußig,3586,787,72,2724
1.473E+11,14,14730170,Liebschützberg,2917,910,38,1970
1.473E+11,14,14730180,Löbnitz (Landkreis Nordsachsen),2110,337,110,1663
1.473E+11,14,14730190,Mockrehna,4963,976,125,3860
1.473E+11,14,14730200,"Mügeln, Stadt",5638,824,120,4694
1.473E+11,14,14730210,Naundorf,2190,429,38,1719
1.473E+11,14,14730230,"Oschatz, Stadt",14050,1581,242,12231
1.473E+11,14,14730250,Rackwitz,5427,472,115,4841
1.473E+11,14,14730270,"Schkeuditz, Stadt",19003,1358,507,17137
1.473E+11,14,14730300,"Taucha, Stadt",15978,1248,432,14302
1.473E+11,14,14730330,Wermsdorf,5169,898,131,4142
1.473E+11,14,14730340,Wiedemar,5502,712,201,4592
1.47305E+11,14,14730010,Arzberg,1849,277,103,1471
1.47305E+11,14,14730030,Beilrode,4247,573,92,3578
1.47305E+11,14,14730090,"Dommitzsch, Stadt",2317,365,73,1875
1.47305E+11,14,14730120,Elsnig,1396,246,60,1091
1.47305E+11,14,14730320,Trossin,1256,397,23,836
1.47305E+11,14,14730150,Krostitz,4122,496,105,3516
1.47305E+11,14,14730280,Schönwölkau,2607,455,67,2086
1.47305E+11,14,14730100,Dreiheide,2092,415,40,1635
1.47305E+11,14,14730310,"Torgau, Stadt",20096,1917,985,17193
1.47306E+11,14,14730140,Jesewitz,3054,428,51,2578
1.47306E+11,14,14730360,Zschepplin,2802,596,53,2154
1.5001E+11,15,15001000,"DessauRoßlau, Stadt",75938,6563,2129,67250
1.5002E+11,15,15002000,"Halle (Saale), Stadt",226586,18962,8461,199161
1.5003E+11,15,15003000,"Magdeburg, Landeshauptstadt",241517,18150,8901,214466
1.5081E+11,15,15081030,"Arendsee (Altmark), Stadt",6486,1531,201,4757
1.5081E+11,15,15081135,"Gardelegen, Hansestadt",22076,4826,516,16735
1.5081E+11,15,15081240,"Kalbe (Milde), Stadt",7209,1661,167,5381
1.5081E+11,15,15081280,"Klötze, Stadt",9790,2450,212,7126
1.5081E+11,15,15081455,"Salzwedel, Hansestadt",22915,3350,492,19073
1.50815E+11,15,15081026,"ApenburgWinterfeld, Flecken",1684,569,55,1064
1.50815E+11,15,15081045,Beetzendorf,3017,725,95,2195
1.50815E+11,15,15081095,Dähre,1375,439,56,880
1.50815E+11,15,15081105,"Diesdorf, Flecken",2165,719,69,1377
1.50815E+11,15,15081225,Jübar,1543,505,36,1003
1.50815E+11,15,15081290,Kuhfelde,1046,232,23,795
1.50815E+11,15,15081440,Rohrberg (Landkreis Altmarkkreis Salzwedel),1012,328,20,662
1.50815E+11,15,15081545,Wallstawe,841,204,21,614
1.5082E+11,15,15082005,"Aken (Elbe), Stadt",7339,591,252,6496
1.5082E+11,15,15082015,"BitterfeldWolfen, Stadt",36552,2034,1271,33248
1.5082E+11,15,15082180,"Köthen (Anhalt), Stadt",24166,1969,779,21417
1.5082E+11,15,15082241,Muldestausee,11625,1402,237,9987
1.5082E+11,15,15082256,Osternienburger Land,8121,1016,230,6879
1.5082E+11,15,15082301,"RaguhnJeßnitz, Stadt",8818,733,248,7837
1.5082E+11,15,15082340,"SandersdorfBrehna, Stadt",14129,891,667,12572
1.5082E+11,15,15082377,"Südliches Anhalt, Stadt",13067,1551,371,11143
1.5082E+11,15,15082430,"Zerbst/Anhalt, Stadt",21173,3029,577,17566
