ags,GEN,total_22,german_born,turkish_born,italian_born
160645052074,Südeichsfeld,6423,0.974933832,0.000622762,0.000467071
160645053032,Kammerforst,795,0.989937107,0,0
160645053053,Oppershausen,302,0.986754967,0,0
160645053075,Vogtei,4253,0.969668469,0,0.000705384
160645054058,Schönstedt,1312,0.96570122,0,0
160645054076,Unstrut0Hainich,5119,0.947841375,0.000976753,0
160645055037,Körner,1604,0.966334165,0,0
160645055043,Marolterode,307,0.96742671,0,0
160645055077,"Nottertal0Heilinger Höhen, Stadt",5604,0.877944325,0.003033547,0.000535332
160650003003,"Bad Frankenhausen/Kyffhäuser, Stadt",9781,0.946120029,0.001124629,0
160650032032,Helbedündorf,2148,0.972532588,0,0
160650067067,"Sondershausen, Stadt",20971,0.910733871,0.001716656,0.000429164
160650085085,Kyffhäuserland,3930,0.962340967,0.001272265,0
160650087087,"Roßleben0Wiehe, Stadt",7125,0.95677193,0.000561404,0
160650089089,"Greußen, Stadt",5741,0.932415955,0.001045114,0
160655002012,"Clingen, Stadt",1023,0.977517107,0,0
160655002048,Niederbösa,124,0.951612903,0,0
160655002051,Oberbösa,312,0.961538462,0,0
160655002074,Topfstedt,547,0.970749543,0,0
160655002075,Trebra,287,0.996515679,0,0
160655002077,Wasserthaleben,378,0.968253968,0,0
160655002079,Westgreußen,360,0.977777778,0,0
160655052001,Abtsbessingen,481,0.970893971,0,0
160655052005,Bellstedt,163,0.975460123,0,0
160655052014,"Ebeleben, Stadt",2621,0.95841282,0,0
160655052018,Freienbessingen,196,0.948979592,0,0
160655052038,Holzsußra,259,0.984555985,0,0
160655052058,Rockstedt,208,0.975961538,0,0
160655055008,Borxleben,284,0.975352113,0,0
160655055019,Gehofen,606,0.97689769,0,0
160655055042,Kalbsrieth,627,0.974481659,0,0
160655055046,Mönchpfiffel0Nikolausrieth,299,0.973244147,0,0
160655055056,Reinsdorf,688,0.978197674,0,0
160655055086,"Artern, Stadt",6490,0.936209553,0.001386749,0
160655056016,Etzleben,261,0.965517241,0,0
160655056052,Oberheldrungen,731,0.97127223,0,0
160655056088,"An der Schmücke, Stadt",5915,0.965849535,0.000676247,0.000507185
160660023023,Floh0Seligenthal,5726,0.961753406,0.000523926,0.000523926
160660047047,"Oberhof, Stadt",1472,0.866168478,0.002038043,0.002038043
160660063063,"Schmalkalden, Stadt",18968,0.864666807,0.001845213,0.001318009
160660069069,"Steinbach0Hallenberg, Stadt",9394,0.960613157,0,0.000745156
160660074074,"Brotterode0Trusetal, Stadt",5805,0.959000861,0,0.000689061
160660092092,"Zella0Mehlis, Stadt",12323,0.945305526,0.001217236,0.000568043
160660093093,Rhönblick,2643,0.974650019,0,0.001135074
160660094094,Grabfeld,5616,0.97275641,0.000534188,0
160665005012,Birx,165,0.975757576,0,0
160665005019,Erbenhausen,554,0.898916968,0,0
160665005024,Frankenheim/Rhön,1057,0.982970672,0,0
160665005052,Oberweid,493,0.973630832,0,0
160665005095,"Kaltennordheim, Stadt",5593,0.968174504,0.000536385,0
160665013025,Friedelshausen,291,1.010309278,0,0
160665013041,Mehmels,344,0.988372093,0,0
160665013064,Schwallungen,2239,0.97588209,0.001339884,0
160665013086,"Wasungen, Stadt",5444,0.975569434,0.000918442,0
160665014005,Belrieth,340,0.982352941,0,0
160665014015,Christes,540,0.994444444,0,0
160665014016,Dillstädt,723,0.964038728,0,0
160665014017,Einhausen,416,0.96875,0,0
160665014018,Ellingshausen,213,0.976525822,0,0
160665014038,Kühndorf,910,0.974725275,0,0
160665014039,Leutersdorf,214,0.957943925,0,0
160665014045,Neubrunn,505,0.992079208,0,0
160665014049,Obermaßfeld0Grimmenthal,1203,0.959268495,0.002493766,0
160665014057,Ritschenhausen,327,0.972477064,0,0
160665014058,Rohr,923,0.977248104,0,0
160665014065,Schwarza,1146,0.984293194,0,0
160665014079,Utendorf,424,0.981132075,0,0
160665014081,Vachdorf,778,0.969151671,0,0
160665050042,"Meiningen, Stadt",24133,0.896738905,0.001325985,0.001367422
160665050056,Rippershausen,780,0.952564103,0,0
160665050073,Sülzfeld,829,0.956574186,0,0
160665050076,Untermaßfeld,1300,0.928461538,0.003846154,0.002307692
160665051013,Breitungen/Werra,4513,0.956569909,0.001772657,0
160665051022,Fambach,1957,0.98109351,0,0
160665051059,Rosa,659,0.986342944,0,0
160665051061,Roßdorf (Landkreis Schmalkalden0Meiningen),565,0.971681416,0,0
160670019019,"Friedrichroda, Stadt",7437,0.923625118,0.001210165,0.000672314
160670029029,"Gotha, Stadt",45832,0.842206319,0.002160063,0.002618258
160670064064,Bad Tabarz,4025,0.87826087,0,0.001242236
160670065065,"Tambach0Dietharz/Thür. Wald, Stadt",4542,0.772787318,0.001761339,0.000880669
160670072072,"Waltershausen, Stadt",13192,0.903729533,0.001895088,0.000303214
160670087087,Nesse0Apfelstädt,6100,0.946557377,0,0.000491803
160670088088,Hörsel,4701,0.96639013,0,0
160675007004,Bienstädt,684,0.960526316,0,0
160675007016,Eschenbergen,719,0.981919332,0,0
160675007022,Friemar,1013,0.967423495,0,0
160675007047,Molschleben,1020,0.973529412,0,0
160675007052,Nottleben,431,0.944315545,0,0
160675007055,Pferdingsleben,384,0.986979167,0,0
160675007068,Tröchtelborn,300,0.98,0,0
160675007071,Tüttleben,743,0.920592194,0,0
160675007082,Zimmernsupra,355,0.991549296,0,0
160675012009,Dachwig,1614,0.964684015,0,0
160675012011,Döllstädt,1075,0.982325581,0,0
160675012026,Gierstädt,834,0.874100719,0,0
160675012033,Großfahner,848,0.969339623,0,0
160675012067,Tonna,2816,0.946377841,0.003551136,0
160675050044,Luisenthal,1178,0.951612903,0,0
160675050053,"Ohrdruf, Stadt",10074,0.936867183,0.00109192,0.001389716
160675052059,Schwabhausen,813,0.934809348,0,0
160675052089,Drei Gleichen,8102,0.962354974,0,0
160675053063,Sonneborn,1181,0.974597798,0,0
160675053091,Nessetal,8156,0.973148602,0,0.000367827
160675054013,Emleben,712,0.956460674,0,0
160675054036,Herrenhof,747,0.973226238,0,0.004016064
160675054092,Georgenthal,7331,0.913927159,0.000545628,0.000545628
160680034034,"Kölleda, Stadt",6350,0.925669291,0.001732283,0.000472441
160680051051,"Sömmerda, Stadt",18355,0.907709071,0.002070281,0.000599292
160680058058,"Weißensee, Stadt",3516,0.956484642,0,0
160680063063,Buttstädt,6591,0.964800486,0.004551661,0
160685002002,Andisleben,609,0.968801314,0,0
160685002014,"Gebesee, Stadt",2126,0.924270931,0,0
160685002045,Ringleben (Landkreis Sömmerda),476,0.985294118,0,0
160685002057,Walschleben,1767,0.970005659,0,0
160685005005,Büchel (Landkreis Sömmerda),230,0.956521739,0,0
160685005015,Griefstedt,235,0.987234043,0,0
160685005022,Günstedt,694,0.984149856,0,0
160685005043,Riethgen,239,0.987447699,0,0
160685005064,Kindelbrück,3673,0.941464743,0,0
160685006019,Großneuhausen,621,0.977455717,0,0
160685006033,Kleinneuhausen,426,0.941314554,0,0
160685006041,Ostramondra,472,0.978813559,0,0
160685006042,"Rastenberg, Stadt",2356,0.963073005,0.001273345,0
160685009013,Gangloffsömmern,931,0.968850698,0,0
160685009025,Haßleben,979,0.907048008,0,0
160685009044,Riethnordhausen,990,0.985858586,0,0
160685009049,Schwerstedt (Landkreis Sömmerda),559,0.991055456,0,0
160685009053,Straußfurt,1965,0.91653944,0,0.001526718
160685009059,Werningshausen,658,0.981762918,0,0
160685009062,Wundersleben,637,0.971742543,0,0
160685012001,Alperstedt,736,0.933423913,0,0
160685012007,Eckstedt,593,0.957841484,0,0
160685012017,Großmölsen,225,0.968888889,0,0
160685012021,Großrudestedt,1782,0.950056117,0,0
160685012032,Kleinmölsen,306,0.970588235,0,0
160685012036,Markvippach,549,0.952641166,0,0
160685012037,Nöda,803,0.97633873,0,0
160685012039,Ollendorf,410,0.970731707,0,0
160685012048,Schloßvippach,1349,0.937731653,0,0
160685012052,Sprötau,809,0.87144623,0,0
160685012055,Udestedt,786,0.987277354,0,0
160685012056,Vogelsberg,680,0.976470588,0,0
160685050009,Elxleben (Landkreis Sömmerda),2254,0.965394854,0,0
160685050061,Witterda,1055,0.966824645,0,0
160690012012,"Eisfeld, Stadt",7350,0.960952381,0.000680272,0
160690024024,"Hildburghausen, Stadt",11684,0.874101335,0.001454981,0.001454981
160690042042,Schleusegrund,2542,0.93902439,0,0
160690043043,"Schleusingen, Stadt",10583,0.963431919,0.000661438,0.000755929
160690053053,Veilsdorf,2715,0.954696133,0,0
160690061061,Masserberg,2062,0.955383123,0.001454898,0
160690062062,"Römhild, Stadt",6596,0.962856277,0.000758035,0.000606428
160695002001,Ahlstädt,121,0.983471074,0,0
160695002003,Beinerstadt,292,0.976027397,0,0
160695002004,Bischofrod,161,0.99378882,0,0
160695002008,Dingsleben,234,0.982905983,0,0
160695002009,Ehrenberg,179,0.977653631,0,0
160695002011,Eichenberg (Landkreis Hildburghausen),159,0.993710692,0,0
160695002016,Grimmelshausen,169,0.928994083,0,0
160695002017,Grub,153,0.960784314,0,0
160695002021,Henfstädt,328,0.963414634,0,0
160695002025,Kloster Veßra,274,0.96350365,0,0
160695002026,Lengfeld,392,0.987244898,0,0
160695002028,Marisfeld,413,0.973365617,0,0
160695002035,Oberstadt,329,0.978723404,0,0
160695002037,Reurieth,772,0.988341969,0.00388601,0
160695002044,Schmeheim,261,0.992337165,0,0
160695002047,St.Bernhard,249,0.995983936,0,0
160695002051,"Themar, Stadt",2759,0.918448713,0,0.00108735
160695004041,Schlechtsart,147,1,0,0
160695004046,Schweickershausen,167,0.976047904,0,0
160695004049,Straufhain,2727,0.948661533,0.00110011,0
160695004052,"Ummerstadt, Stadt",455,0.969230769,0,0
160695004056,Westhausen (Landkreis Hildburghausen),574,0.956445993,0,0
160695004063,"Heldburg, Stadt",3338,0.972438586,0.000898742,0.000898742
160695051006,Brünn/Thür.,407,0.98034398,0,0
160695051058,Auengrund,2819,0.968783256,0,0
160700004004,"Arnstadt, Stadt",27869,0.866733647,0.002762927,0.001148229
160700028028,Amt Wachsenburg,8055,0.953445065,0.000744879,0
160700029029,"Ilmenau, Stadt",38574,0.882796702,0.001710997,0.000725878
160700048048,"Stadtilm, Stadt",8321,0.951808677,0.001081601,0.000360534
160700057057,Geratal,8789,0.959836159,0.000910229,0
160700058058,"Großbreitenbach, Stadt",6085,0.959244043,0.000657354,0
160705002011,Elgersburg,1200,0.956666667,0,0
160705002034,Martinroda (Landkreis Ilm0Kreis),1171,0.966695132,0,0
160705002043,"Plaue, Stadt",1995,0.962406015,0,0
160705009001,Alkersleben,307,0.957654723,0,0
160705009006,Bösleben0Wüllersleben,625,0.9824,0,0
160705009008,Dornheim,563,0.973357016,0,0
160705009012,Elleben,890,0.952808989,0,0
160705009013,Elxleben (Landkreis Ilm0Kreis),564,0.980496454,0,0
160705009041,Osthausen0Wülfershausen,523,0.923518164,0,0
160705009054,Witzleben,633,0.984202212,0,0
160710001001,"Apolda, Stadt",22606,0.857471468,0.001990622,0.000752013
160710003003,"Bad Berka, Stadt",7451,0.927392296,0.002549993,0
160710008008,"Blankenhain, Stadt",6595,0.942987111,0,0.00045489
160710101101,Ilmtal0Weinstraße,6298,0.973801207,0.001429025,0
160710103103,Grammetal,6501,0.97031226,0.00123058,0
160715007032,Hohenfelden,380,0.976315789,0,0
160715007043,Klettbach,1294,0.972179289,0,0
160715007046,"Kranichfeld, Stadt",3361,0.963106218,0,0
160715007059,Nauendorf,303,0.96039604,0,0
160715007079,Rittersdorf (Landkreis Weimarer Land),274,0.989051095,0,0
160715007087,Tonndorf,665,0.94887218,0,0
160715008009,Buchfart,190,0.968421053,0,0
160715008013,Döbritschen,224,0.96875,0,0
160715008019,Frankendorf,162,0.975308642,0,0
160715008025,Großschwabhausen,1047,0.977077364,0,0.00286533
160715008027,Hammerstedt,179,0.983240223,0,0
160715008031,Hetschburg,240,0.9625,0,0
160715008037,Kapellendorf,433,0.976905312,0,0
160715008038,Kiliansroda,185,0.967567568,0,0
160715008042,Kleinschwabhausen,222,0.927927928,0,0
160715008049,Lehnstedt,343,0.988338192,0,0
160715008053,"Magdala, Stadt",1971,0.9695586,0,0
160715008055,Mechelroda,264,0.954545455,0,0
160715008056,Mellingen,1487,0.963012777,0.002017485,0
160715008071,Oettern,130,0.9,0,0
160715008089,Umpferstedt,635,0.968503937,0,0
160715008093,Vollersroda,211,0.971563981,0,0
160715008095,Wiegendorf,333,0.960960961,0,0
160715051004,"Bad Sulza, Stadt",7745,0.937766301,0.00232408,0
160715051015,Eberstedt,210,0.971428571,0,0
160715051022,Großheringen,643,0.973561431,0,0
160715051064,Niedertrebra,768,0.970052083,0,0
160715051069,Obertrebra,243,0.971193416,0,0
160715051077,Rannstedt,176,0.9375,0,0
160715051083,Schmiedehausen,365,0.967123288,0,0
160715053005,Ballstedt,282,0.989361702,0,0
160715053017,Ettersburg,740,0.951351351,0,0
160715053061,"Neumark, Stadt",455,0.982417582,0,0
160715053102,Am Ettersberg,7080,0.96440678,0.000564972,0.000706215
160720011011,"Lauscha, Stadt",3176,0.946473552,0,0
160720015015,"Schalkau, Stadt",3256,0.96007371,0,0.002149877
160720018018,"Sonneberg, Stadt",23064,0.886012834,0.001040583,0.000607007
160720019019,"Steinach, Stadt",3647,0.950644365,0.000822594,0.000822594
160720023023,Frankenblick,5615,0.974354408,0,0.00160285
160720024024,Föritztal,8419,0.964960209,0,0.000356337
160725051006,Goldisthal,350,0.971428571,0,0
160725051013,"Neuhaus am Rennweg, Stadt",8724,0.89041724,0.00126089,0.000802384
160730005005,"Bad Blankenburg, Stadt",6035,0.91930406,0.0004971,0.0004971
160730076076,"Rudolstadt, Stadt",24684,0.928415168,0.001782531,0.001053314
160730077077,"Saalfeld/Saale, Stadt",29106,0.928056071,0.001133787,0.000549715
160730106106,"Leutenberg, Stadt",2010,0.960696517,0,0
160730109109,Uhlstädt0Kirchhasel,5439,0.9711344,0.000551572,0
160730111111,Unterwellenborn,8361,0.97009927,0,0.000478412
160735005028,"Gräfenthal, Stadt",1840,0.955434783,0,0
160735005046,"Lehesten, Stadt",1569,0.940089229,0,0.001912046
160735005067,Probstzella,2747,0.966144885,0,0.0010921
160735012013,Cursdorf,598,0.97993311,0,0
160735012014,Deesbach,332,0.942771084,0,0
160735012017,Döschnitz,218,0.963302752,0,0
160735012037,Katzhütte,1235,0.957894737,0,0
160735012055,Meura,397,0.964735516,0.007556675,0
160735012074,Rohrbach,180,0.966666667,0,0
160735012082,Schwarzburg,498,0.931726908,0,0
160735012084,Sitzendorf,743,0.974427995,0.004037685,0
160735012094,Unterweißbach,724,0.980662983,0,0
160735012113,"Schwarzatal, Stadt",3445,0.969230769,0,0.000870827
160735051002,Altenbeuthen,212,0.985849057,0,0
160735051035,Hohenwarte,163,0.987730061,0,0
160735051038,Kaulsdorf,2319,0.956015524,0,0.001293661
160735051107,Drognitz,606,0.965346535,0,0
160735054001,Allendorf,329,0.975683891,0,0
160735054006,Bechstedt,150,0.98,0,0
160735054112,"Königsee, Stadt",7166,0.955902875,0.001814122,0
160740044044,"Kahla, Stadt",6886,0.92637235,0.002759222,0.000726111
160745005012,Crossen an der Elster,1576,0.935279188,0.001903553,0
160745005038,Hartmannsdorf (Landkreis Saale0Holzland0Kreis),668,0.923652695,0,0
160745005039,Heideland (Landkreis Saale0Holzland0Kreis),1765,0.966005666,0,0
160745005072,Rauda,291,0.969072165,0,0
160745005092,Silbitz,628,0.961783439,0,0
160745005106,Walpernhain,173,0.976878613,0,0
160745005116,"Schkölen, Stadt",2603,0.929696504,0,0
160745007007,Bremsnitz,149,0.993288591,0,0
160745007017,Eineborn,330,0.990909091,0,0
160745007022,Geisenhain,189,0.978835979,0,0
160745007024,Gneus,150,1,0,0
160745007029,Großbockedra,164,0.993902439,0,0
160745007045,Karlsdorf,116,0.896551724,0,0.025862069
160745007046,Kleinbockedra,39,0.871794872,0,0
160745007047,Kleinebersdorf,182,0.989010989,0,0
160745007053,Lippersdorf0Erdmannsdorf,442,0.981900452,0,0
160745007056,Meusebach,89,0.95505618,0,0
160745007064,Oberbodnitz,229,0.969432314,0,0
160745007066,Ottendorf (Landkreis Saale0Holzland0Kreis),398,0.987437186,0,0
160745007071,Rattelsdorf,74,0.986486486,0,0
160745007074,Rausdorf (Landkreis Saale0Holzland0Kreis),205,0.970731707,0,0
160745007077,Renthendorf,388,0.994845361,0,0
160745007097,Tautendorf,144,0.979166667,0,0
160745007101,Tissa,121,0.983471074,0,0
160745007102,Trockenborn0Wolfersdorf,614,0.975570033,0,0
160745007103,Tröbnitz,460,0.967391304,0,0
160745007104,Unterbodnitz,194,0.969072165,0,0
160745007107,Waltersdorf,154,0.987012987,0,0
160745007108,Weißbach (Landkreis Saale0Holzland0Kreis),123,0.959349593,0,0
160745011002,Altenberga,765,0.975163399,0,0
160745011004,Bibra,268,0.981343284,0,0
160745011008,Bucha (Landkreis Saale0Holzland0Kreis),1201,0.963363863,0,0
160745011016,Eichenberg (Landkreis Saale0Holzland0Kreis),365,0.980821918,0,0
160745011021,Freienorla,328,0.969512195,0,0
160745011031,Großeutersdorf,275,0.981818182,0,0
160745011033,Großpürschütz,379,0.992084433,0,0
160745011034,Gumperda,395,0.967088608,0,0
160745011042,Hummelshain,621,0.969404187,0.004830918,0
160745011048,Kleineutersdorf,340,0.973529412,0,0
160745011049,Laasdorf,535,0.960747664,0,0
160745011052,Lindig,232,0.956896552,0,0
160745011057,Milda,719,0.991655076,0,0
160745011065,"Orlamünde, Stadt",1098,0.953551913,0,0
160745011076,Reinstädt,468,0.976495726,0,0
160745011079,Rothenstein,1166,0.963979417,0,0.002572899
160745011087,Schöps,298,0.959731544,0,0
160745011089,Seitenroda,202,0.975247525,0,0
160745011095,Sulza,275,0.952727273,0,0
160745011114,Zöllnitz,994,0.934607646,0,0
160745014041,"Hermsdorf, Stadt",8177,0.873180873,0.000978354,0.000489177
160745014059,Mörsdorf (Landkreis Saale0Holzland0Kreis),551,0.938294011,0,0
160745014075,Reichenbach (Landkreis Saale0Holzland0Kreis),879,0.978384528,0,0
160745014084,Schleifreisen,415,0.995180723,0,0
160745014093,St.Gangloff,1179,0.95250212,0.002544529,0
160745015011,"Dornburg0Camburg, Stadt",5417,0.954402806,0.000553812,0
160745015019,Frauenprießnitz,819,0.978021978,0,0
160745015026,Golmsdorf,714,0.970588235,0,0
160745015032,Großlöbichau,720,0.986111111,0,0
160745015036,Hainichen,195,0.933333333,0,0
160745015043,Jenalöbnitz,154,0.954545455,0,0
160745015051,Lehesten,679,0.946980854,0,0
160745015054,Löberschütz,149,0.986577181,0,0
160745015063,Neuengönna,681,0.933920705,0,0
160745015096,Tautenburg,288,0.923611111,0,0.010416667
160745015099,Thierschneck,106,0.962264151,0,0
160745015112,Wichmar,211,0.971563981,0,0
160745015113,Zimmern,185,0.983783784,0,0
160745050058,Möckern,110,0.990909091,0,0
160745050081,Ruttersdorf0Lotschen,345,0.968115942,0,0
160745050094,"Stadtroda, Stadt",6622,0.939897312,0.002114165,0
160745051009,"Bürgel, Stadt",3066,0.969341161,0,0
160745051028,Graitschen b. Bürgel,396,0.977272727,0,0
160745051061,Nausnitz,83,1,0,0
160745051068,Poxdorf (Landkreis Saale0Holzland0Kreis),94,0.957446809,0,0
160745052018,"Eisenberg, Stadt",10612,0.911138334,0.000848096,0.001413494
160745052025,Gösen,211,0.957345972,0,0.014218009
160745052037,Hainspitz,595,0.957983193,0,0
160745052055,Mertendorf (Landkreis Saale0Holzland0Kreis),143,0.846153846,0,0
160745052067,Petersberg (Landkreis Saale0Holzland0Kreis),292,0.969178082,0,0
160745052073,Rauschwitz,220,0.977272727,0,0
160745053001,Albersdorf (Landkreis Saale0Holzland0Kreis),308,0.974025974,0,0
160745053003,Bad Klosterlausnitz,3444,0.93641115,0,0
160745053005,Bobeck,279,0.971326165,0,0
160745053082,Scheiditz,61,0.950819672,0,0
160745053085,Schlöben,923,0.963163597,0,0
160745053086,Schöngleina,537,0.981378026,0,0
160745053091,Serba,696,0.965517241,0,0
160745053098,Tautenhain,955,0.966492147,0,0
160745053105,Waldeck,225,0.942222222,0,0
160745053109,Weißenborn (Landkreis Saale0Holzland0Kreis),1143,0.963254593,0,0.002624672
